org.elasticsearch,elasticsearch,0.20.5,1.2.1,org.elasticsearch.action.search.SearchRequestBuilder,org.elasticsearch.action.search.SearchRequestBuilder.setFilter(FilterBuilder),org.elasticsearch.action.search.SearchRequestBuilder.setPostFilter(QueryBuilder)
org.elasticsearch,elasticsearch,0.20.5,1.2.1,boolean,org.elasticsearch.action.get.GetResponse.exists(),org.elasticsearch.action.get.GetResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,boolean,org.elasticsearch.action.admin.indices.delete.DeleteIndexResponse.acknowledged(),org.elasticsearch.action.admin.indices.delete.AcknowledgedResponse.isAcknowledged()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,boolean,org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.exists(),org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,boolean,org.elasticsearch.action.bulk.BulkItemResponse.failed(),org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,boolean,org.elasticsearch.action.delete.DeleteResponse.isNotFound(),org.elasticsearch.action.delete.DeleteResponse.isFound()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,java.lang.String,org.elasticsearch.action.bulk.BulkItemResponse.failureMessage(),org.elasticsearch.action.bulk.BulkItemResponse.getFailureMessage()
org.elasticsearch,elasticsearch,0.20.5,1.2.1,org.elasticsearch.action.bulk.BulkItemResponse[],org.elasticsearch.action.bulk.BulkResponse.items(),org.elasticsearch.action.bulk.BulkResponse.getItems()
org.elasticsearch,elasticsearch,1.2.1,2.0.0,org.elasticsearch.common.settings.ImmutableSettings$Builder,org.elasticsearch.common.settings.ImmutableSettings.settingsBuilder(),org.elasticsearch.common.settings.Settings.settingsBuilder()
org.elasticsearch,elasticsearch,1.2.1,2.0.0,org.elasticsearch.client.AdminClient,org.elasticsearch.client.transport.TransportClient.admin(),org.elasticsearch.client.support.AbstractClient.admin()
org.elasticsearch,elasticsearch,2.0.0,5.1.1,org.elasticsearch.common.settings.Settings$Builder,org.elasticsearch.common.settings.Settings.settingsBuilder(),org.elasticsearch.common.settings.Settings.builder()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.search.SearchRequestBuilder,org.elasticsearch.action.search.SearchRequestBuilder.setFilter(FilterBuilder),org.elasticsearch.action.search.SearchRequestBuilder.setPostFilter(QueryBuilder)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,boolean,org.elasticsearch.action.get.GetResponse.exists(),org.elasticsearch.action.get.GetResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,boolean,org.elasticsearch.action.admin.indices.delete.DeleteIndexResponse.acknowledged(),org.elasticsearch.action.support.master.AcknowledgedResponse.isAcknowledged()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,boolean,org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.exists(),org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,boolean,org.elasticsearch.action.bulk.BulkItemResponse.failed(),org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,boolean,org.elasticsearch.action.delete.DeleteResponse.isNotFound(),org.elasticsearch.action.delete.DeleteResponse.isFound()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,java.lang.String,org.elasticsearch.action.bulk.BulkItemResponse.failureMessage(),org.elasticsearch.action.bulk.BulkItemResponse.getFailureMessage()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,java.lang.String,org.elasticsearch.action.delete.DeleteResponse.getId(),org.elasticsearch.action.DocWriteResponse.getId()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,java.lang.String,org.elasticsearch.action.index.IndexResponse.getId(),org.elasticsearch.action.DocWriteResponse.getId()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.bulk.BulkItemResponse[],org.elasticsearch.action.bulk.BulkResponse.items(),org.elasticsearch.action.bulk.BulkResponse.getItems()
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.maxQueryTerms(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxQueryTerms(int)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setBoostTerms(float),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.boostTerms(float)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMaxDocFreq(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxDocFreq(int)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMaxWordLen(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxWordLength(int)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMinDocFreq(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.minDocFreq(int)
org.elasticsearch,elasticsearch,0.20.5,5.1.1,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMinTermFreq(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.minTermFreq(int)
